latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
23.12085,70.08622,344.08,0.39,0.36,2026-09-13,833,N21,VIIRS,n,2.0NRT,299.37,4.83,D
23.92739,71.50553,335.21,0.42,0.38,2026-09-13,833,N21,VIIRS,n,2.0NRT,298.9,3.85,D
24.82068,69.28185,334.57,0.38,0.36,2026-09-13,835,N21,VIIRS,n,2.0NRT,299.96,2.19,D
25.09991,69.03384,330.54,0.38,0.36,2026-09-13,835,N21,VIIRS,l,2.0NRT,302.45,1.56,D
25.38811,68.58119,337.06,0.38,0.36,2026-09-13,835,N21,VIIRS,n,2.0NRT,305.1,4.23,D
25.45929,68.73104,335.18,0.38,0.36,2026-09-13,835,N21,VIIRS,n,2.0NRT,303.24,1.59,D
26.09378,68.87895,338.02,0.38,0.36,2026-09-13,835,N21,VIIRS,l,2.0NRT,308.19,5.59,D
26.1247,68.94427,332.84,0.38,0.36,2026-09-13,835,N21,VIIRS,l,2.0NRT,304.85,2.85,D
27.73836,68.51983,340.35,0.38,0.36,2026-09-13,835,N21,VIIRS,n,2.0NRT,305.96,18.0,D
27.76999,68.1642,331.09,0.38,0.36,2026-09-13,835,N21,VIIRS,n,2.0NRT,302.67,1.88,D
27.89978,71.84229,340.74,0.47,0.4,2026-09-13,835,N21,VIIRS,n,2.0NRT,307.02,8.62,D
28.05307,69.37003,339.27,0.39,0.37,2026-09-13,835,N21,VIIRS,n,2.0NRT,304.67,5.51,D
28.15295,69.30789,330.54,0.39,0.36,2026-09-13,835,N21,VIIRS,l,2.0NRT,302.1,2.4,D
28.4256,69.70081,334.54,0.4,0.37,2026-09-13,835,N21,VIIRS,l,2.0NRT,305.57,4.65,D
28.52779,68.04312,343.03,0.38,0.36,2026-09-13,835,N21,VIIRS,n,2.0NRT,309.5,9.12,D
30.0489,71.86846,332.22,0.5,0.41,2026-09-13,835,N21,VIIRS,n,2.0NRT,300.71,2.97,D
30.61643,74.1008,351.89,0.44,0.46,2026-09-13,835,N21,VIIRS,n,2.0NRT,301.53,30.79,D
31.0919,73.43374,331.33,0.41,0.45,2026-09-13,835,N21,VIIRS,l,2.0NRT,306.08,8.87,D
31.38006,74.8971,334.89,0.5,0.49,2026-09-13,835,N21,VIIRS,n,2.0NRT,297.83,6.34,D
31.54852,74.82507,334.76,0.5,0.49,2026-09-13,835,N21,VIIRS,n,2.0NRT,298.64,5.51,D
31.70966,75.16199,341.32,0.53,0.5,2026-09-13,835,N21,VIIRS,n,2.0NRT,298.26,11.18,D
31.70993,75.16241,340.87,0.53,0.5,2026-09-13,835,N21,VIIRS,n,2.0NRT,298.53,8.57,D
32.07531,72.408,330.12,0.56,0.43,2026-09-13,835,N21,VIIRS,n,2.0NRT,300.85,1.92,D
32.90236,71.88142,342.5,0.54,0.42,2026-09-13,837,N21,VIIRS,n,2.0NRT,305.88,10.22,D
33.71605,73.99878,339.65,0.48,0.48,2026-09-13,837,N21,VIIRS,n,2.0NRT,297.02,13.48,D
24.93937,97.87523,299.83,0.42,0.37,2026-09-13,1917,N21,VIIRS,n,2.0NRT,287.14,0.42,N
26.58274,93.77743,305.09,0.42,0.37,2026-09-13,1917,N21,VIIRS,n,2.0NRT,291.84,0.46,N
20.86759,96.3922,305.99,0.41,0.37,2026-09-13,1919,N21,VIIRS,n,2.0NRT,290.43,1.07,N
20.95122,86.04872,296.17,0.63,0.54,2026-09-13,1919,N21,VIIRS,n,2.0NRT,273.03,1.95,N
21.17741,81.38749,301.5,0.64,0.72,2026-09-13,1919,N21,VIIRS,n,2.0NRT,284.6,5.16,N
21.17997,81.38425,310.7,0.64,0.72,2026-09-13,1919,N21,VIIRS,n,2.0NRT,284.76,5.58,N
21.19512,81.41978,301.76,0.64,0.72,2026-09-13,1919,N21,VIIRS,n,2.0NRT,283.5,2.57,N
21.19557,81.41378,306.26,0.64,0.72,2026-09-13,1919,N21,VIIRS,n,2.0NRT,283.93,2.94,N
21.19748,81.41651,317.98,0.64,0.72,2026-09-13,1919,N21,VIIRS,n,2.0NRT,283.67,3.7,N
21.37285,81.67832,297.72,0.62,0.71,2026-09-13,1919,N21,VIIRS,n,2.0NRT,275.44,0.86,N
21.37577,81.64222,296.02,0.62,0.71,2026-09-13,1919,N21,VIIRS,n,2.0NRT,275.18,2.07,N
21.37869,81.67963,302.96,0.62,0.71,2026-09-13,1919,N21,VIIRS,n,2.0NRT,279.0,2.17,N
21.59324,96.22859,310.86,0.4,0.37,2026-09-13,1919,N21,VIIRS,n,2.0NRT,293.92,1.68,N
21.6776,84.03869,295.71,0.44,0.62,2026-09-13,1919,N21,VIIRS,n,2.0NRT,272.17,0.54,N
21.75613,84.02188,300.2,0.44,0.62,2026-09-13,1919,N21,VIIRS,n,2.0NRT,280.09,2.82,N
21.88047,97.09915,307.18,0.42,0.38,2026-09-13,1919,N21,VIIRS,n,2.0NRT,291.16,0.93,N
22.13358,85.38276,311.36,0.36,0.57,2026-09-13,1919,N21,VIIRS,n,2.0NRT,284.56,1.22,N
22.21011,84.55067,305.81,0.41,0.61,2026-09-13,1919,N21,VIIRS,n,2.0NRT,286.04,1.06,N
22.32015,82.56496,309.4,0.55,0.68,2026-09-13,1919,N21,VIIRS,n,2.0NRT,285.3,2.57,N
22.32431,82.59199,303.72,0.55,0.68,2026-09-13,1919,N21,VIIRS,n,2.0NRT,285.45,2.09,N
22.3293,82.60853,306.36,0.55,0.68,2026-09-13,1919,N21,VIIRS,n,2.0NRT,285.92,2.54,N
22.3568,87.29144,308.77,0.54,0.51,2026-09-13,1919,N21,VIIRS,n,2.0NRT,288.12,2.45,N
22.36288,87.02039,306.97,0.57,0.52,2026-09-13,1919,N21,VIIRS,n,2.0NRT,288.42,3.47,N
22.36353,87.30087,319.03,0.54,0.51,2026-09-13,1919,N21,VIIRS,n,2.0NRT,288.39,4.39,N
22.3682,87.30145,304.52,0.54,0.51,2026-09-13,1919,N21,VIIRS,n,2.0NRT,287.62,1.56,N
22.36823,87.01551,306.83,0.57,0.52,2026-09-13,1919,N21,VIIRS,n,2.0NRT,288.64,1.63,N
22.3751,87.28096,314.36,0.55,0.51,2026-09-13,1919,N21,VIIRS,n,2.0NRT,288.17,2.03,N
22.37566,87.27567,304.98,0.55,0.51,2026-09-13,1919,N21,VIIRS,n,2.0NRT,288.44,2.03,N
22.38034,87.27624,305.76,0.55,0.51,2026-09-13,1919,N21,VIIRS,n,2.0NRT,287.47,2.08,N
23.16582,82.33868,296.56,0.58,0.7,2026-09-13,1919,N21,VIIRS,n,2.0NRT,276.12,1.13,N
23.48342,87.36598,318.13,0.56,0.51,2026-09-13,1919,N21,VIIRS,n,2.0NRT,288.41,2.54,N
23.56037,87.23828,307.02,0.57,0.52,2026-09-13,1919,N21,VIIRS,n,2.0NRT,287.46,1.64,N
23.56133,87.08495,312.32,0.58,0.52,2026-09-13,1919,N21,VIIRS,n,2.0NRT,286.65,2.82,N
23.5618,87.08329,309.97,0.58,0.52,2026-09-13,1919,N21,VIIRS,n,2.0NRT,286.13,2.58,N
23.63059,86.83554,304.0,0.6,0.53,2026-09-13,1919,N21,VIIRS,n,2.0NRT,287.77,1.49,N
23.66102,87.15663,310.95,0.58,0.52,2026-09-13,1919,N21,VIIRS,n,2.0NRT,286.42,1.61,N
23.66105,87.15417,310.43,0.58,0.52,2026-09-13,1919,N21,VIIRS,n,2.0NRT,286.87,1.97,N
23.66581,87.15722,305.21,0.58,0.52,2026-09-13,1919,N21,VIIRS,n,2.0NRT,286.49,1.69,N
23.68305,87.13069,304.3,0.58,0.52,2026-09-13,1919,N21,VIIRS,n,2.0NRT,288.37,2.13,N
23.689,87.1199,313.33,0.58,0.52,2026-09-13,1919,N21,VIIRS,n,2.0NRT,288.34,2.74,N
23.6913,87.0973,307.69,0.58,0.52,2026-09-13,1919,N21,VIIRS,n,2.0NRT,288.29,2.17,N
23.69381,87.12051,306.26,0.58,0.52,2026-09-13,1919,N21,VIIRS,n,2.0NRT,288.23,2.74,N
23.77845,86.21096,302.03,0.33,0.56,2026-09-13,1919,N21,VIIRS,n,2.0NRT,278.24,1.18,N
23.8254,84.57245,314.24,0.43,0.62,2026-09-13,1919,N21,VIIRS,n,2.0NRT,287.93,2.65,N
24.19478,82.71529,304.37,0.57,0.69,2026-09-13,1919,N21,VIIRS,n,2.0NRT,286.1,1.3,N
24.45041,83.03982,302.18,0.54,0.68,2026-09-13,1919,N21,VIIRS,n,2.0NRT,286.54,1.58,N
17.61176,83.20435,299.81,0.44,0.63,2026-09-13,1921,N21,VIIRS,n,2.0NRT,271.19,1.93,N
7.5604,80.93887,296.15,0.47,0.64,2026-09-13,1923,N21,VIIRS,n,2.0NRT,271.88,0.46,N
36.999,80.19398,299.3,0.4,0.44,2026-09-13,2055,N21,VIIRS,n,2.0NRT,289.17,1.41,N
28.27431,77.18369,307.27,0.41,0.45,2026-09-13,2057,N21,VIIRS,n,2.0NRT,291.09,1.96,N
28.33876,77.22203,307.25,0.41,0.45,2026-09-13,2057,N21,VIIRS,n,2.0NRT,290.75,2.01,N
28.37186,77.22637,311.31,0.41,0.45,2026-09-13,2057,N21,VIIRS,n,2.0NRT,291.05,2.28,N
28.37191,77.22437,310.73,0.41,0.45,2026-09-13,2057,N21,VIIRS,n,2.0NRT,290.99,2.08,N
28.71265,76.83423,308.5,0.39,0.44,2026-09-13,2057,N21,VIIRS,n,2.0NRT,291.7,1.39,N
28.72891,77.15579,304.8,0.4,0.44,2026-09-13,2057,N21,VIIRS,n,2.0NRT,291.26,2.08,N
28.74372,76.92805,310.39,0.39,0.44,2026-09-13,2057,N21,VIIRS,n,2.0NRT,291.54,1.3,N
29.91071,74.9481,311.05,0.45,0.39,2026-09-13,2057,N21,VIIRS,n,2.0NRT,295.36,1.47,N
30.2652,75.1722,306.83,0.46,0.39,2026-09-13,2057,N21,VIIRS,n,2.0NRT,296.22,1.16,N
31.24897,76.92875,303.65,0.53,0.42,2026-09-13,2057,N21,VIIRS,n,2.0NRT,289.35,0.95,N
31.2575,76.92561,299.85,0.53,0.42,2026-09-13,2057,N21,VIIRS,n,2.0NRT,289.09,0.65,N
31.32631,76.89441,300.3,0.53,0.42,2026-09-13,2057,N21,VIIRS,n,2.0NRT,289.76,0.8,N
31.67697,73.9679,308.05,0.4,0.37,2026-09-13,2057,N21,VIIRS,n,2.0NRT,296.63,1.07,N
32.37806,72.13975,308.4,0.38,0.36,2026-09-13,2057,N21,VIIRS,n,2.0NRT,296.72,2.88,N
32.57402,72.56427,311.47,0.38,0.36,2026-09-13,2057,N21,VIIRS,n,2.0NRT,297.43,1.66,N
32.57467,72.56023,317.55,0.38,0.36,2026-09-13,2057,N21,VIIRS,n,2.0NRT,297.16,1.66,N
32.64434,72.97855,307.12,0.39,0.36,2026-09-13,2057,N21,VIIRS,n,2.0NRT,295.93,1.5,N
32.71833,72.77437,309.87,0.38,0.36,2026-09-13,2057,N21,VIIRS,n,2.0NRT,295.65,1.31,N
32.72183,72.92242,310.92,0.39,0.36,2026-09-13,2057,N21,VIIRS,n,2.0NRT,295.8,1.05,N
32.88997,71.61787,308.81,0.39,0.36,2026-09-13,2057,N21,VIIRS,n,2.0NRT,296.65,2.88,N
33.29687,71.1862,311.11,0.39,0.36,2026-09-13,2057,N21,VIIRS,n,2.0NRT,293.5,2.26,N
21.74429,83.84162,306.38,0.72,0.76,2026-09-13,2059,N21,VIIRS,n,2.0NRT,280.64,4.69,N
21.75668,84.02494,303.2,0.74,0.76,2026-09-13,2059,N21,VIIRS,n,2.0NRT,283.21,2.48,N
21.75752,84.02106,299.86,0.74,0.76,2026-09-13,2059,N21,VIIRS,n,2.0NRT,283.22,2.51,N
22.35319,82.3017,298.61,0.56,0.69,2026-09-13,2059,N21,VIIRS,n,2.0NRT,281.1,0.37,N
22.35933,82.30335,321.02,0.56,0.69,2026-09-13,2059,N21,VIIRS,n,2.0NRT,283.85,3.05,N
22.36058,82.29811,302.64,0.56,0.69,2026-09-13,2059,N21,VIIRS,n,2.0NRT,282.92,3.05,N
22.92599,69.82516,304.23,0.38,0.36,2026-09-13,2059,N21,VIIRS,n,2.0NRT,283.69,0.47,N
23.16237,82.33812,297.45,0.54,0.68,2026-09-13,2059,N21,VIIRS,n,2.0NRT,284.92,1.88,N
23.16278,82.3373,299.14,0.54,0.68,2026-09-13,2059,N21,VIIRS,n,2.0NRT,285.38,1.49,N
23.16763,82.34403,297.56,0.54,0.68,2026-09-13,2059,N21,VIIRS,n,2.0NRT,284.92,0.98,N
23.16846,82.33961,299.71,0.54,0.68,2026-09-13,2059,N21,VIIRS,n,2.0NRT,285.46,1.88,N
23.16886,82.33886,297.16,0.54,0.68,2026-09-13,2059,N21,VIIRS,n,2.0NRT,285.26,0.98,N
24.15907,82.56497,301.97,0.53,0.67,2026-09-13,2059,N21,VIIRS,n,2.0NRT,286.18,1.96,N
24.19406,82.7135,304.02,0.54,0.68,2026-09-13,2059,N21,VIIRS,n,2.0NRT,286.2,1.3,N
24.20663,82.52689,302.5,0.53,0.67,2026-09-13,2059,N21,VIIRS,n,2.0NRT,286.27,1.38,N
24.20821,82.5249,300.83,0.52,0.67,2026-09-13,2059,N21,VIIRS,n,2.0NRT,285.95,1.18,N
25.98614,68.3296,306.38,0.42,0.37,2026-09-13,2059,N21,VIIRS,n,2.0NRT,281.49,1.07,N
26.09453,68.87779,310.37,0.4,0.37,2026-09-13,2059,N21,VIIRS,n,2.0NRT,285.19,0.9,N
26.2568,74.09404,304.73,0.46,0.39,2026-09-13,2059,N21,VIIRS,n,2.0NRT,279.86,1.15,N
26.6038,73.68548,305.72,0.44,0.38,2026-09-13,2059,N21,VIIRS,n,2.0NRT,290.54,1.17,N
26.8739,73.51617,307.39,0.43,0.38,2026-09-13,2059,N21,VIIRS,n,2.0NRT,291.99,1.53,N
26.87597,73.5153,308.3,0.43,0.38,2026-09-13,2059,N21,VIIRS,n,2.0NRT,292.35,2.21,N
26.9272,73.46883,308.72,0.43,0.38,2026-09-13,2059,N21,VIIRS,n,2.0NRT,291.55,1.19,N
27.28924,73.83797,309.6,0.44,0.38,2026-09-13,2059,N21,VIIRS,n,2.0NRT,293.93,1.04,N
28.42511,69.70123,322.17,0.4,0.37,2026-09-13,2059,N21,VIIRS,n,2.0NRT,299.6,2.2,N
15.1729,76.37688,303.71,0.32,0.55,2026-09-13,2101,N21,VIIRS,n,2.0NRT,291.93,1.74,N
15.17531,76.65881,310.22,0.34,0.56,2026-09-13,2101,N21,VIIRS,n,2.0NRT,290.92,2.88,N
15.17591,76.65572,325.58,0.34,0.56,2026-09-13,2101,N21,VIIRS,n,2.0NRT,292.55,3.94,N
15.17732,76.67535,311.33,0.34,0.56,2026-09-13,2101,N21,VIIRS,n,2.0NRT,292.58,2.99,N
15.33113,76.28708,303.43,0.63,0.54,2026-09-13,2101,N21,VIIRS,n,2.0NRT,292.23,1.04,N
22.91131,69.69718,313.18,0.38,0.36,2026-09-13,2101,N21,VIIRS,n,2.0NRT,273.92,1.29,N
22.93136,69.70407,296.7,0.38,0.36,2026-09-13,2101,N21,VIIRS,n,2.0NRT,270.8,0.41,N
22.93194,69.70036,298.33,0.38,0.36,2026-09-13,2101,N21,VIIRS,n,2.0NRT,268.87,0.6,N
22.93252,69.69664,304.4,0.38,0.36,2026-09-13,2101,N21,VIIRS,n,2.0NRT,266.81,0.6,N
13.89874,76.56414,300.68,0.35,0.57,2026-09-13,2104,N21,VIIRS,n,2.0NRT,289.54,0.45,N
19.45385,95.99504,331.34,0.52,0.42,2026-09-14,631,N21,VIIRS,n,2.0NRT,294.9,2.92,D
21.34977,97.42848,331.48,0.43,0.38,2026-09-14,631,N21,VIIRS,l,2.0NRT,292.81,6.34,D
22.33792,97.90936,333.0,0.41,0.37,2026-09-14,631,N21,VIIRS,n,2.0NRT,303.0,5.57,D
22.41684,97.85101,330.9,0.41,0.37,2026-09-14,631,N21,VIIRS,n,2.0NRT,298.85,2.72,D
23.79327,97.9868,341.56,0.4,0.37,2026-09-14,631,N21,VIIRS,n,2.0NRT,305.01,5.26,D
24.17529,94.36476,330.84,0.54,0.42,2026-09-14,631,N21,VIIRS,n,2.0NRT,297.45,3.7,D
24.33248,94.81291,341.56,0.51,0.41,2026-09-14,631,N21,VIIRS,n,2.0NRT,301.02,8.87,D
24.41547,96.21758,342.44,0.44,0.38,2026-09-14,631,N21,VIIRS,n,2.0NRT,298.03,8.42,D
25.24499,96.46485,328.76,0.42,0.38,2026-09-14,631,N21,VIIRS,n,2.0NRT,298.52,1.99,D
23.7653,86.4053,331.49,0.57,0.69,2026-09-14,633,N21,VIIRS,n,2.0NRT,289.33,8.95,D
27.9647,96.96606,325.05,0.39,0.36,2026-09-14,633,N21,VIIRS,n,2.0NRT,293.32,2.91,D
36.32945,94.80486,336.52,0.39,0.36,2026-09-14,635,N21,VIIRS,l,2.0NRT,310.76,3.92,D
7.0915,81.40678,332.89,0.48,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,294.97,5.65,D
7.09516,81.40624,337.69,0.48,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,295.73,9.49,D
7.39533,81.33543,338.95,0.48,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,295.76,5.0,D
7.39534,81.33423,335.32,0.48,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,292.97,2.42,D
7.62647,80.9945,338.79,0.47,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,300.19,3.85,D
7.62924,81.50008,333.69,0.5,0.41,2026-09-14,809,N21,VIIRS,n,2.0NRT,297.25,15.9,D
7.63724,80.20338,331.24,0.43,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,288.58,2.42,D
7.77102,80.09364,330.68,0.43,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,290.33,3.09,D
7.80884,80.6314,333.98,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,290.03,5.82,D
7.83164,81.1179,337.7,0.48,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,299.54,8.26,D
7.83406,81.1088,347.22,0.48,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,298.78,8.89,D
7.85341,79.9135,332.6,0.42,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,289.35,3.05,D
7.85685,79.91298,331.44,0.42,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,289.85,3.67,D
7.86441,80.24615,340.71,0.43,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,297.56,3.61,D
7.90063,81.18244,334.99,0.48,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,289.34,6.34,D
7.90351,80.16106,336.68,0.43,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,288.87,4.65,D
7.90454,80.19272,341.93,0.43,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,292.3,6.5,D
7.92526,80.06694,336.79,0.43,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,295.48,7.8,D
7.94563,80.2545,336.84,0.44,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,298.55,3.75,D
7.97703,80.29797,331.2,0.44,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,293.64,1.97,D
7.97825,80.2577,332.01,0.44,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,291.15,2.59,D
7.9937,80.13193,338.37,0.43,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,279.67,5.71,D
7.99392,80.08437,344.66,0.43,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,281.17,13.42,D
7.99515,80.27524,333.36,0.44,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,293.9,5.94,D
8.09289,79.9213,341.13,0.42,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,281.84,7.0,D
8.32301,81.31039,335.47,0.49,0.41,2026-09-14,809,N21,VIIRS,n,2.0NRT,297.09,5.33,D
8.32964,81.27775,335.74,0.49,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,291.3,9.61,D
8.33458,80.26307,344.92,0.44,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,292.49,6.83,D
8.36306,80.51291,333.22,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,291.25,3.87,D
8.36336,80.51225,333.09,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,289.54,4.29,D
8.38157,80.16745,339.6,0.44,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,300.16,6.03,D
8.39559,80.53728,339.25,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,288.17,9.21,D
8.40156,80.5031,337.71,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,288.09,5.0,D
8.42643,80.52443,351.75,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,293.49,27.04,D
8.44007,80.51826,337.95,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,289.2,3.39,D
8.46077,80.48615,341.45,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,293.24,5.82,D
8.46137,80.49021,344.72,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,293.93,7.28,D
8.46433,80.48563,340.49,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,292.05,5.82,D
8.46493,80.48969,340.88,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,292.74,7.28,D
8.47013,80.50246,346.57,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,295.0,5.79,D
8.47028,80.50135,343.4,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,294.74,5.08,D
8.4731,80.49786,335.59,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,295.46,5.79,D
8.47323,80.49677,336.04,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,296.74,5.08,D
8.47579,80.16636,339.11,0.44,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,302.56,13.84,D
8.4786,80.21029,336.56,0.44,0.38,2026-09-14,809,N21,VIIRS,n,2.0NRT,297.41,3.96,D
8.5051,80.49313,347.17,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,300.71,13.76,D
8.53058,80.46856,339.84,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,304.98,9.59,D
8.53295,80.45995,339.29,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,299.66,5.76,D
8.5365,80.45943,345.31,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,303.75,10.56,D
8.55264,80.74739,336.11,0.46,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,286.19,7.96,D
8.5549,80.53573,340.35,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,303.25,7.08,D
8.55601,80.44409,339.75,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,304.95,4.77,D
8.55661,80.44814,335.28,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,303.51,4.77,D
8.69335,80.79222,331.85,0.47,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,275.72,2.53,D
8.86101,80.7832,345.87,0.47,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,298.46,6.82,D
8.90326,80.76842,333.6,0.47,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,289.07,3.16,D
8.90627,80.76368,348.64,0.47,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,287.38,8.21,D
8.90688,80.7679,338.61,0.47,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,288.26,5.53,D
8.90779,80.529,337.53,0.46,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,288.12,5.55,D
8.90867,80.52826,339.78,0.46,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,289.36,6.85,D
8.90989,80.76315,344.59,0.47,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,289.69,8.21,D
8.92136,80.76579,351.53,0.47,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,297.85,23.08,D
8.9256,80.7695,347.61,0.47,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,294.66,23.08,D
8.92622,80.77374,333.46,0.47,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,293.59,4.64,D
8.92922,80.76898,336.17,0.47,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,294.7,6.22,D
8.93108,80.7817,337.12,0.47,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,293.0,5.71,D
8.94154,80.82804,345.38,0.47,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,289.98,9.41,D
8.94925,80.82346,333.19,0.47,0.4,2026-09-14,809,N21,VIIRS,n,2.0NRT,293.22,3.3,D
9.30373,78.84122,336.92,0.4,0.37,2026-09-14,809,N21,VIIRS,n,2.0NRT,304.34,4.19,D
9.38062,78.88095,339.62,0.4,0.37,2026-09-14,809,N21,VIIRS,n,2.0NRT,305.53,8.54,D
9.47663,80.48464,346.87,0.46,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,273.16,8.18,D
9.56643,80.3787,338.16,0.46,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,288.79,3.57,D
9.7207,78.95246,345.23,0.41,0.37,2026-09-14,809,N21,VIIRS,n,2.0NRT,295.89,6.16,D
11.29935,77.66217,330.65,0.39,0.36,2026-09-14,809,N21,VIIRS,n,2.0NRT,294.76,3.07,D
11.66629,79.68321,330.27,0.45,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,298.88,2.27,D
11.79338,79.61192,332.96,0.44,0.39,2026-09-14,809,N21,VIIRS,n,2.0NRT,288.99,3.64,D
12.26682,76.79605,332.29,0.38,0.36,2026-09-14,809,N21,VIIRS,n,2.0NRT,299.87,3.22,D
12.42312,77.78984,335.99,0.39,0.36,2026-09-14,809,N21,VIIRS,n,2.0NRT,303.54,4.36,D
12.99095,76.12147,331.14,0.39,0.36,2026-09-14,809,N21,VIIRS,l,2.0NRT,302.84,2.22,D
12.99763,77.86208,335.1,0.4,0.37,2026-09-14,809,N21,VIIRS,n,2.0NRT,304.58,3.0,D
13.16683,76.5813,335.04,0.38,0.36,2026-09-14,809,N21,VIIRS,n,2.0NRT,306.08,2.42,D
13.348,75.8309,337.24,0.39,0.36,2026-09-14,809,N21,VIIRS,n,2.0NRT,304.49,3.39,D
13.42161,77.4642,334.5,0.39,0.36,2026-09-14,809,N21,VIIRS,l,2.0NRT,306.78,3.26,D
13.4731,77.76627,335.67,0.4,0.37,2026-09-14,809,N21,VIIRS,l,2.0NRT,307.27,10.71,D
13.53294,78.51118,337.48,0.42,0.37,2026-09-14,809,N21,VIIRS,n,2.0NRT,306.84,7.88,D
13.53348,78.51496,347.69,0.42,0.37,2026-09-14,809,N21,VIIRS,n,2.0NRT,309.17,7.88,D
13.64492,78.19644,338.02,0.41,0.37,2026-09-14,809,N21,VIIRS,n,2.0NRT,306.5,4.52,D
13.64809,78.24204,338.14,0.41,0.37,2026-09-14,809,N21,VIIRS,n,2.0NRT,306.6,4.65,D
13.90069,77.41769,340.51,0.39,0.36,2026-09-14,809,N21,VIIRS,l,2.0NRT,313.18,5.85,D
14.33456,77.1802,341.43,0.39,0.36,2026-09-14,811,N21,VIIRS,l,2.0NRT,314.7,6.65,D
14.38881,77.89259,347.03,0.41,0.37,2026-09-14,811,N21,VIIRS,n,2.0NRT,312.05,11.93,D
14.39401,76.7361,338.19,0.39,0.36,2026-09-14,811,N21,VIIRS,n,2.0NRT,298.93,3.71,D
